make,mileage,price,body_type,drivetrain,transmission,fuel_type,passengers,is_private,car_age
CHRYSLER,222000.0,8.00603417874901,SEDAN,FWD,Automatic,Gas,5.0,1,13
HYUNDAI,117176.0,8.956737613177264,SUV,FWD,Automatic,Gas,5.0,0,12
FORD,79000.0,10.370361288772935,TRUCK,AWD,Automatic,Gas,5.0,1,5
TOYOTA,45938.0,9.577203242302405,SEDAN,FWD,Automatic,Gas,5.0,0,4
DODGE,117500.0,7.824046010856292,HATCHBACK,FWD,Automatic,Gas,5.0,1,13
MERCEDES-BENZ,44855.0,10.89664672866686,SUV,AWD,Automatic,Gas,5.0,0,4
CADILLAC,45760.0,10.596509725282925,SUV,AWD,Automatic,Gas,5.0,0,3
ACURA,153422.0,9.71032747056118,SUV,AWD,Automatic,Gas,5.0,0,7
FORD,46000.0,10.164312170818029,CONVERTIBLE,RWD,Automatic,Gas,4.0,0,8
FORD,245654.0,8.293799608846818,SUV,FWD,Automatic,Gas,6.0,0,11
HYUNDAI,161000.0,8.846496938558838,SUV,FWD,Automatic,Regular Unleaded,5.0,0,12
MERCEDES-BENZ,131000.0,9.952182474074888,SEDAN,AWD,Automatic,Diesel,5.0,0,8
SAAB,178107.0,7.824046010856292,SEDAN,FWD,Manual,Gas,5.0,0,17
FORD,40054.0,9.928131383448887,SUV,FWD,Automatic,Gas,5.0,0,4
GMC,50056.0,11.23840966878354,TRUCK,AWD,Automatic,Diesel,5.0,0,4
MERCEDES-BENZ,280000.0,8.411832675758411,SEDAN,RWD,Automatic,Diesel,5.0,1,33
HYUNDAI,58798.0,9.825255704266556,SEDAN,FWD,Automatic,Gas,5.0,0,3
BMW,66205.0,9.902887372464097,SEDAN,AWD,Automatic,Gas,5.0,0,6
HYUNDAI,183868.0,8.80597465931132,SEDAN,FWD,Automatic,Gas,5.0,1,11
JEEP,36598.0,10.337540117496204,SUV,AWD,Automatic,Gas,5.0,0,3
FORD,71982.0,9.528866827722943,SUV,FWD,Automatic,Gas,5.0,0,8
TOYOTA,86972.0,9.969228475498804,MINIVAN,FWD,Automatic,Gas,8.0,0,8
KIA,43326.0,10.264234195844914,SUV,AWD,Automatic,Gas,5.0,0,3
FORD,31958.0,10.07171018495058,SUV,AWD,Automatic,Gas,5.0,0,4
BMW,105513.0,10.126231023828998,CONVERTIBLE,RWD,Automatic,Gas,2.0,0,14
HONDA,42458.0,9.723163998404846,SEDAN,FWD,CVT,Gas,5.0,0,5
MERCEDES-BENZ,98000.0,10.58278932627402,SUV,AWD,Automatic,Diesel,5.0,0,6
KIA,30168.0,9.698920386794851,SEDAN,FWD,Automatic,Gas,5.0,0,4
HONDA,83479.0,9.950848123895966,SUV,AWD,CVT,Regular Unleaded,5.0,0,6
CHRYSLER,35276.0,10.41015454115326,MINIVAN,FWD,Automatic,Gas,8.0,0,3
LAND ROVER,9101.0,11.209114010588564,SUV,AWD,Automatic,Gas,5.0,0,2
MAZDA,18725.0,9.792555991828849,SEDAN,FWD,Manual,Gas,5.0,0,3
SUBARU,20697.0,10.232359551812772,SUV,AWD,CVT,Gas,5.0,0,3
JEEP,170752.0,9.61573881119536,SUV,AWD,Automatic,Gas,5.0,0,6
KIA,33303.0,9.79757132694458,HATCHBACK,FWD,CVT,Gas,5.0,0,2
TOYOTA,87144.0,9.883539914726432,SUV,FWD,Automatic,Gas,5.0,0,6
CHEVROLET,216000.0,8.846496938558838,CONVERTIBLE,RWD,Automatic,Gas,4.0,1,27
TOYOTA,166000.0,9.480367509189245,SUV,AWD,Automatic,Gas,5.0,1,12
PORSCHE,79717.0,11.018612749578452,SUV,AWD,Automatic,Gas,5.0,0,4
TOYOTA,71992.0,11.082142548877776,SUV,AWD,Automatic,Gas,5.0,1,3
HONDA,54960.0,10.126231023828998,SUV,AWD,CVT,Gas,5.0,0,4
AUDI,55795.0,10.703244468154333,SUV,AWD,Automatic,Gas,5.0,0,5
TOYOTA,40448.0,9.740674462130215,HATCHBACK,FWD,Automatic,Gas,5.0,0,4
HYUNDAI,190000.0,8.824677891164198,COUPE,FWD,Manual,Gas,4.0,1,9
FORD,178.0,8.070906088787819,TRUCK,RWD,Automatic,Gas,5.0,1,15
BUICK,18620.0,10.15762576795256,SUV,AWD,Automatic,Gas,5.0,0,2
MERCEDES-BENZ,245000.0,8.517193191416238,CONVERTIBLE,RWD,Automatic,Gas,4.0,1,22
VOLKSWAGEN,28588.0,9.851562479671207,HATCHBACK,FWD,Automatic,Gas,5.0,0,3
HYUNDAI,205165.0,8.404696160189092,SUV,AWD,Automatic,Gas,5.0,0,12
BMW,118080.0,10.021270588192513,COUPE,AWD,Automatic,Gas,4.0,1,8
KIA,26.0,10.37333491957356,SUV,AWD,Automatic,Gas,5.0,0,1
AUDI,133.0,9.392661928770137,SEDAN,AWD,Automatic,Gas,5.0,1,21
KIA,91008.0,8.935640333747571,SEDAN,FWD,Manual,Gas,5.0,0,6
GMC,46209.0,10.545209851103886,SUV,AWD,Automatic,Gas,5.0,0,4
JEEP,44342.0,10.335269968961668,SUV,AWD,Automatic,Gas,5.0,0,3
CHEVROLET,16920.0,10.691899457321854,TRUCK,AWD,Automatic,Gas,6.0,0,3
NISSAN,55000.0,9.679593719831214,SUV,AWD,Automatic,Gas,5.0,0,7
FORD,41281.0,10.714395546283315,CREW CAB,AWD,Automatic,Gas,5.0,0,3
DODGE,67000.0,9.367344120785848,SUV,FWD,Automatic,Gas,5.0,1,7
HONDA,11208.0,10.22756182242878,SUV,AWD,CVT,Gas,5.0,0,3
FORD,63400.0,10.714417768752456,TRUCK,AWD,Automatic,Gas,5.0,1,5
MERCEDES-BENZ,139568.0,10.081633737919605,WAGON,AWD,Automatic,Gas,5.0,0,8
MERCEDES-BENZ,70000.0,10.51867319162636,SUV,AWD,Automatic,Gas,5.0,1,5
MAZDA,9974.0,10.367064323701507,SUV,AWD,Automatic,Regular Unleaded,5.0,0,2
LEXUS,210000.0,9.047821442478408,SUV,AWD,Automatic,Gas Hybrid,5.0,1,14
HONDA,38246.0,9.77684665156873,SEDAN,FWD,CVT,Regular Unleaded,5.0,0,5
MINI,169000.0,8.68270762989381,COUPE,FWD,Automatic,Gas,4.0,1,11
CADILLAC,230505.0,8.97449144816442,SUV,AWD,Automatic,Gas,5.0,1,15
AUDI,6697.0,10.419300717813158,SEDAN,AWD,Automatic,Gas,5.0,0,2
HONDA,88928.0,9.546741177474823,SEDAN,FWD,Automatic,Gas,5.0,0,5
ACURA,217892.0,7.090076835776092,SUV,AWD,Automatic,Gas,5.0,1,19
VOLKSWAGEN,121000.0,9.35010231435134,SEDAN,FWD,Automatic,Gas,5.0,1,6
NISSAN,107362.0,8.779557455883728,SUV,AWD,Automatic,Gas,5.0,1,12
NISSAN,159030.0,8.432724034789787,SEDAN,FWD,Manual,Gas,5.0,0,10
LEXUS,79200.0,10.257308427491957,SEDAN,AWD,Automatic,Gas,5.0,0,5
HONDA,198139.0,9.758172721371269,SUV,AWD,Automatic,Gas,8.0,0,9
NISSAN,500.0,9.852930828918977,HATCHBACK,FWD,CVT,Gas,5.0,0,2
NISSAN,79535.0,9.106645135637418,HATCHBACK,FWD,Automatic,Gas,5.0,0,7
NISSAN,27993.0,9.798015919593894,HATCHBACK,FWD,CVT,Gas,5.0,0,3
TOYOTA,19000.0,10.561007555452925,SEDAN,FWD,Automatic,Gas,5.0,1,2
BMW,83000.0,9.846917201047734,SUV,AWD,Automatic,Gas,5.0,0,7
BMW,123269.0,10.593630224075774,SUV,AWD,Automatic,Diesel,5.0,0,4
TOYOTA,209100.0,9.392578591964387,SUV,AWD,Automatic,Gas,5.0,0,7
VOLKSWAGEN,79506.0,9.546741177474823,HATCHBACK,FWD,Automatic,Gas,5.0,0,7
DODGE,66204.0,9.581903928408666,SUV,FWD,Automatic,Gas,5.0,0,7
MAZDA,32805.0,10.23995978915734,SUV,AWD,Automatic,Gas,5.0,0,4
LINCOLN,110000.0,9.259130536145614,SEDAN,AWD,Automatic,Gas,5.0,1,7
VOLKSWAGEN,235000.0,7.824046010856292,SEDAN,FWD,Automatic,Gas,5.0,1,19
LINCOLN,180000.0,8.987196820661973,SUV,AWD,Automatic,Gas,5.0,1,15
MAZDA,61827.0,10.064244931414242,SUV,AWD,Automatic,Regular Unleaded,5.0,0,6
BMW,37500.0,10.776870783399009,SUV,AWD,Automatic,Gas,5.0,1,5
TOYOTA,121138.0,9.53798807237101,SUV,FWD,Automatic,Gas,5.0,0,9
CHEVROLET,96871.0,9.798015919593894,COUPE,RWD,Manual,Gas,4.0,0,8
FORD,72907.0,9.948508718183648,SUV,AWD,Automatic,Gas,5.0,0,5
TOYOTA,47000.0,10.10303488999515,SEDAN,AWD,Automatic,Gas,5.0,1,6
TOYOTA,90.0,10.146433731146518,SEDAN,FWD,Manual,Gas,5.0,0,1
CHRYSLER,98899.0,9.798127036878302,MINIVAN,FWD,Automatic,Gas,7.0,1,9
HYUNDAI,60430.0,10.274706221915702,SUV,AWD,Automatic,Gas,7.0,0,5
TOYOTA,254763.0,8.160518247477505,SEDAN,AWD,Automatic,Gas,5.0,1,18
RAM,11.0,10.92958291036506,TRUCK,AWD,Automatic,Gas,5.0,0,1
TOYOTA,66361.0,10.337864004138712,MINIVAN,FWD,Automatic,Gas,7.0,0,3
MAZDA,149000.0,8.411832675758411,SEDAN,FWD,Automatic,Gas,5.0,1,12
JAGUAR,36618.0,10.819578264407616,SUV,AWD,Automatic,Gas,5.0,0,4
MERCEDES-BENZ,63898.0,10.875931749013414,SEDAN,AWD,Automatic,Gas,5.0,0,8
MINI,79332.0,9.61547209118311,WAGON,AWD,Automatic,Gas,5.0,0,8
LAND ROVER,97871.0,9.998252128980551,SUV,AWD,Automatic,Gas,5.0,0,10
AUDI,80969.0,10.260812285316357,WAGON,AWD,Automatic,Gas,5.0,0,5
MITSUBISHI,18933.0,10.12310489407378,SUV,AWD,CVT,Gas,5.0,0,2
SUBARU,41355.0,10.260812285316357,SUV,AWD,CVT,Premium Unleaded,5.0,0,4
AUDI,209865.0,9.975808214115752,SUV,AWD,Automatic,Diesel,5.0,1,8
HYUNDAI,43721.0,9.69830670159609,SEDAN,FWD,Automatic,Gas,5.0,0,2
TOYOTA,50946.0,9.95223009652412,SEDAN,FWD,CVT,Gas,5.0,0,3
PONTIAC,98000.0,9.047821442478408,CONVERTIBLE,FWD,Automatic,Gas,4.0,1,13
CADILLAC,54832.0,10.430816248401133,SUV,AWD,Automatic,Gas,5.0,0,4
HONDA,70477.0,9.882110686776542,SEDAN,FWD,CVT,Gas,5.0,0,5
HYUNDAI,117850.0,9.538780436900131,SUV,FWD,Automatic,Gas,5.0,0,9
LEXUS,33285.0,10.531829509729958,SUV,AWD,Automatic,Gas,5.0,0,4
FORD,64741.0,10.436319256564731,SUV,AWD,Automatic,Gas,7.0,0,4
MITSUBISHI,37323.0,10.06722074451873,SUV,AWD,Automatic,Gas,7.0,0,4
TOYOTA,27298.0,10.404111313817522,SUV,AWD,CVT,Gas Hybrid,5.0,0,3
HYUNDAI,63800.0,9.738730826921646,HATCHBACK,FWD,Automatic,Gas Hybrid,5.0,0,5
HONDA,33805.0,9.769899015421748,SEDAN,FWD,CVT,Gas,5.0,0,4
MINI,61000.0,9.672815734801128,HATCHBACK,FWD,Automatic,Gas,4.0,0,6
JEEP,88602.0,9.76927021041632,SUV,AWD,Automatic,Gas,5.0,0,6
CHEVROLET,89226.0,9.74090979777877,SEDAN,FWD,Automatic,Gas,5.0,0,4
AUDI,259000.0,8.006367567650246,SEDAN,AWD,Manual,Gas,5.0,1,18
DODGE,238000.0,8.365206834418355,SUV,FWD,Automatic,Gas,5.0,0,10
PORSCHE,77000.0,10.463131911491969,SUV,AWD,Automatic,Gas,5.0,1,8
JEEP,150.0,10.539270415706502,SUV,AWD,Automatic,Gas,5.0,0,2
KIA,101837.0,9.710812583662682,SUV,AWD,Automatic,Gas,5.0,0,6
BMW,76511.0,10.161805178857993,SEDAN,AWD,Automatic,Gas,5.0,0,5
DODGE,238000.0,8.411610428841172,SUV,FWD,Automatic,Gas,5.0,0,13
TOYOTA,276500.0,8.612503371220562,SUV,RWD,Automatic,Gas,5.0,1,24
NISSAN,148000.0,8.699514748210191,SEDAN,FWD,CVT,Gas,5.0,0,10
FORD,30227.0,9.680156483641596,SUV,FWD,Automatic,Gas,5.0,0,6
CHRYSLER,103107.0,10.085725772524334,SEDAN,RWD,Automatic,Gas,5.0,0,6
VOLKSWAGEN,93262.0,9.588091641516831,HATCHBACK,FWD,Automatic,Gas,4.0,0,7
FORD,26700.0,10.042684117724416,SUV,AWD,Automatic,Gas,5.0,0,4
HONDA,19079.0,9.975575628930384,SEDAN,FWD,CVT,Gas,5.0,0,3
SUBARU,101478.0,9.734358589528156,SUV,AWD,Automatic,Gas,5.0,0,5
VOLKSWAGEN,173341.0,8.921991410536698,SEDAN,FWD,Automatic,Gas,5.0,0,8
MAZDA,69325.0,9.674074388208323,HATCHBACK,FWD,Automatic,Gas,5.0,0,5
MAZDA,72419.0,10.12643108384767,SUV,AWD,Automatic,Gas,5.0,0,4
HONDA,98966.0,9.998343083548807,MINIVAN,FWD,Automatic,Gas,8.0,0,6
HONDA,30896.0,10.12173915776991,SUV,FWD,CVT,Regular Unleaded,5.0,0,3
NISSAN,7702.0,9.79784922051313,HATCHBACK,FWD,CVT,Gas,5.0,0,2
RAM,82418.0,11.125570376034382,TRUCK,AWD,Automatic,Gas,5.0,0,4
BMW,236509.0,7.824046010856292,SEDAN,RWD,Manual,Gas,5.0,0,19
TOYOTA,6500.0,9.903437551286084,SEDAN,FWD,Automatic,Gas,5.0,1,3
FORD,127666.0,9.277531621516506,SUV,AWD,Automatic,Gas,5.0,0,11
NISSAN,217033.0,9.464905067965136,HATCHBACK,FWD,CVT,Gas,5.0,0,4
MAZDA,40853.0,10.126551100650168,SUV,AWD,Automatic,Gas,5.0,0,4
HONDA,27220.0,10.388995368317827,SUV,AWD,CVT,Gas,5.0,0,3
JAGUAR,45458.0,10.463074768634808,SEDAN,AWD,Automatic,Gas,5.0,0,5
CHEVROLET,3100.0,11.40631972990397,COUPE,RWD,Manual,Gas,4.0,1,3
AUDI,94025.0,10.545209851103886,SUV,AWD,Automatic,Gas,7.0,0,5
HYUNDAI,94000.0,9.047703788498628,SEDAN,FWD,Automatic,Gas,5.0,1,6
VOLKSWAGEN,134500.0,9.287301413112312,HATCHBACK,FWD,Automatic,Gas,5.0,1,7
MAZDA,104427.0,8.853379672927634,HATCHBACK,FWD,Automatic,Gas,5.0,0,8
FORD,2825.0,10.659586057803535,SUV,AWD,Automatic,Gas,7.0,0,2
TOYOTA,37339.0,10.271596874100524,SUV,AWD,Automatic,Gas,5.0,0,4
FORD,253000.0,8.961879012677683,TRUCK,AWD,Automatic,Gas,5.0,1,11
CHEVROLET,76700.0,9.525151111816216,SEDAN,FWD,Automatic,Gas,5.0,1,4
NISSAN,66973.0,9.64782080951636,SEDAN,FWD,CVT,Gas,5.0,0,7
BMW,28400.0,10.691922185369403,SEDAN,AWD,Automatic,Gas,5.0,0,4
VOLKSWAGEN,60000.0,9.61547209118311,SEDAN,FWD,Automatic,Gas,5.0,0,5
MERCEDES-BENZ,95101.0,9.199784858036669,SEDAN,AWD,Automatic,Gas,5.0,0,12
AUDI,104592.0,9.392661928770137,SUV,AWD,Automatic,Gas,5.0,1,13
LEXUS,41238.0,10.63556694309786,SUV,AWD,Automatic,Gas,5.0,0,5
LAND ROVER,84251.0,10.733958923959293,SUV,AWD,Automatic,Gas,7.0,0,7
LEXUS,217996.0,9.61547209118311,SUV,AWD,Automatic,Gas,5.0,1,10
TOYOTA,22604.0,10.142504453006628,SUV,AWD,Automatic,Gas,5.0,0,4
NISSAN,141200.0,9.533293058509884,SUV,AWD,CVT,Gas,5.0,0,7
MERCEDES-BENZ,25613.0,10.404111313817522,SEDAN,AWD,Automatic,Gas,5.0,0,5
NISSAN,40161.0,9.902987427494446,SUV,FWD,Automatic,Gas,5.0,0,4
TOYOTA,167000.0,8.921991410536698,SEDAN,FWD,Automatic,Gas,5.0,0,12
HYUNDAI,136000.0,9.767094927630572,SUV,AWD,Automatic,Gas,5.0,0,5
VOLKSWAGEN,19034.0,10.23988835803477,WAGON,AWD,Manual,Gas,5.0,0,3
NISSAN,37978.0,9.679718805828,HATCHBACK,FWD,Automatic,Gas,5.0,0,4
CHEVROLET,137000.0,7.313220387090301,SEDAN,FWD,Manual,Gas,5.0,1,14
RAM,151905.0,10.988271333267704,TRUCK,AWD,Automatic,Diesel,5.0,0,4
HONDA,222316.0,8.974618038455112,MINIVAN,FWD,Automatic,Gas,7.0,0,13
KIA,26831.0,9.786785182749986,SEDAN,FWD,CVT,Gas,5.0,0,3
HYUNDAI,31354.0,10.043032079974024,SUV,AWD,Automatic,Regular Unleaded,5.0,0,2
BMW,231000.0,10.043032079974024,SUV,AWD,Automatic,Diesel,5.0,0,8
TOYOTA,46900.0,9.710933825175925,HATCHBACK,FWD,Automatic,Regular Unleaded,5.0,0,3
VOLKSWAGEN,105000.0,8.779557455883728,SEDAN,FWD,Automatic,Gas,5.0,1,10
HYUNDAI,2098.0,10.007802521800768,SEDAN,FWD,Automatic,Gas,5.0,0,1
VOLVO,37887.0,10.814464189586516,SUV,AWD,Automatic,Gas,5.0,0,3
HONDA,138000.0,8.922658299524402,SEDAN,FWD,Automatic,Gas,5.0,1,12
DODGE,19118.0,10.12615098861346,MINIVAN,FWD,Automatic,Gas,7.0,0,3
TOYOTA,278600.0,8.732304571033183,SUV,AWD,Automatic,Gas,5.0,0,13
RAM,2.0,10.832990615882418,TRUCK,AWD,Automatic,Gas,6.0,0,1
MAZDA,201000.0,8.160518247477505,COUPE,RWD,Manual,Gas,4.0,1,16
SUBARU,21000.0,9.9281801651265,HATCHBACK,AWD,Automatic,Gas,5.0,1,3
TOYOTA,86603.0,9.824931239630352,COMPACT,FWD,Automatic,Gas,5.0,0,5
SUBARU,18688.0,10.462760424539743,SUV,AWD,Automatic,Regular Unleaded,5.0,0,2
FORD,14600.0,10.19988156558993,TRUCK,RWD,Automatic,Gas,5.0,1,6
FORD,106983.0,10.114518035966537,COUPE,RWD,Automatic,Premium Unleaded,4.0,0,4
CHEVROLET,81902.0,10.431170293368542,TRUCK,AWD,Automatic,Gas,5.0,0,7
BMW,80198.0,10.388995368317827,SEDAN,AWD,Automatic,Gas,5.0,1,6
CHEVROLET,81749.0,10.645305842559727,TRUCK,AWD,Automatic,Gas,5.0,0,6
DODGE,25283.0,10.66862976026722,COUPE,RWD,Automatic,Premium Unleaded,4.0,0,5
TOYOTA,161388.0,8.852950887099581,SEDAN,FWD,Manual,Gas,5.0,0,11
BMW,13474.0,10.896720806856424,SUV,AWD,Automatic,Gas,5.0,0,1
RAM,160000.0,9.903487552536127,TRUCK,AWD,Automatic,Gas,5.0,1,11
HONDA,165000.0,8.779557455883728,COUPE,FWD,Automatic,Gas,4.0,1,22
FORD,30.0,11.470623208736322,QUAD CAB,AWD,Automatic,Gas,5.0,0,3
HONDA,24501.0,10.593630224075774,SUV,AWD,Automatic,Gas,5.0,0,3
TOYOTA,64500.0,10.337864004138712,MINIVAN,FWD,Automatic,Gas,7.0,0,3
TOYOTA,139000.0,9.897871813750491,SUV,AWD,Automatic,Gas,5.0,0,6
HYUNDAI,128000.0,8.961879012677683,SEDAN,FWD,Manual,Gas,5.0,1,9
MAZDA,110003.0,9.294221855956884,SEDAN,FWD,Automatic,Gas,5.0,0,6
HONDA,90871.0,9.568014816248,SEDAN,FWD,CVT,Gas,5.0,0,5
FORD,96147.0,8.94832604627298,SUV,FWD,Automatic,Gas Hybrid,5.0,1,13
ACURA,21214.0,10.711903499513792,SUV,AWD,Automatic,Gas,5.0,0,2
MERCEDES-BENZ,21181.0,10.894663097602,SUV,AWD,Automatic,Gas,5.0,0,4
MAZDA,33273.0,9.735068900911164,SUV,FWD,Automatic,Gas,5.0,0,7
FORD,18938.0,10.531829509729958,SUV,AWD,Automatic,Gas,5.0,0,2
AUDI,90.0,11.201087302640689,SUV,AWD,Automatic,Gas,5.0,0,1
BMW,71994.0,10.504930543885733,HATCHBACK,AWD,Automatic,Gas,5.0,0,5
TOYOTA,235343.0,7.863266724009573,SEDAN,FWD,Automatic,Gas,5.0,1,20
NISSAN,107108.0,9.392578591964387,TRUCK,RWD,Automatic,Gas,5.0,0,10
HONDA,105547.0,9.677151410322754,SUV,AWD,CVT,Gas,5.0,0,7
TOYOTA,45000.0,9.74443320268052,SEDAN,FWD,CVT,Gas,5.0,0,4
HONDA,2016.0,10.36788172817358,HATCHBACK,FWD,CVT,Gas,5.0,0,2
TOYOTA,121000.0,9.786953736280177,SUV,FWD,Automatic,Gas,5.0,0,5
CADILLAC,161000.0,9.464982590349765,SUV,AWD,Automatic,Gas,5.0,1,7
MERCEDES-BENZ,89000.0,10.463074768634808,SUV,AWD,Automatic,Gas,5.0,0,4
TOYOTA,25750.0,10.126551100650168,SUV,AWD,Automatic,Gas,5.0,0,4
MERCEDES-BENZ,57518.0,9.47262771040802,HATCHBACK,FWD,Automatic,Gas,5.0,0,9
MAZDA,44506.0,10.221941283654663,SUV,AWD,Automatic,Gas,5.0,0,4
RAM,82087.0,10.545209851103886,TRUCK,AWD,Automatic,Diesel,5.0,0,4
RAM,65334.0,10.642611419336095,TRUCK,AWD,Automatic,Gas,5.0,0,5
TOYOTA,82000.0,10.370361288772935,SUV,AWD,Automatic,Gas,5.0,1,5
RAM,52314.0,10.676161923297924,TRUCK,AWD,Automatic,Gas,4.0,0,3
TESLA,33500.0,11.461632170582678,SEDAN,AWD,Automatic,Electric,5.0,1,3
KIA,27449.0,9.79757132694458,HATCHBACK,FWD,Automatic,Gas,5.0,0,2
CHEVROLET,8806.0,11.51267543371502,SUV,AWD,Automatic,Gas,5.0,0,1
TOYOTA,33429.0,10.18486227541324,SUV,FWD,Automatic,Gas,5.0,0,4
HONDA,55595.0,10.184900011974314,SUV,AWD,CVT,Gas,5.0,0,3
GMC,247000.0,9.680031452383618,EXTENDED CAB,AWD,Automatic,Gas,6.0,0,11
NISSAN,135159.0,9.615805480084347,SEDAN,FWD,Manual,Gas,5.0,1,10
RAM,52429.0,11.034809015613943,TRUCK,AWD,Automatic,Diesel,5.0,0,3
TOYOTA,52992.0,9.799625913002036,SUV,FWD,Automatic,Gas,5.0,0,5
VOLKSWAGEN,117249.0,9.47231994707559,SUV,AWD,Automatic,Gas,5.0,0,8
HYUNDAI,30130.0,9.994241915804592,SUV,AWD,Automatic,Gas,5.0,0,4
CHEVROLET,35037.0,9.615005159913578,HATCHBACK,FWD,CVT,Gas,5.0,0,2
LEXUS,69396.0,10.085725772524334,SUV,AWD,Automatic,Gas,5.0,0,9
HONDA,38354.0,10.397878869838694,SUV,AWD,Automatic,Gas,5.0,0,3
INFINITI,216000.0,8.699514748210191,SEDAN,AWD,Automatic,Gas,5.0,1,11
TOYOTA,40648.0,10.491135318903403,SUV,AWD,Automatic,Gas,8.0,0,3
HONDA,51483.0,9.817384853482716,SEDAN,FWD,CVT,Gas,5.0,0,5
MAZDA,202000.0,8.496990484098719,MINIVAN,FWD,Automatic,Gas,7.0,1,10
JEEP,226000.0,8.51699317141357,SUV,AWD,Manual,Gas,5.0,0,21
LEXUS,128200.0,9.825526011066415,SUV,AWD,Automatic,Gas,5.0,1,10
HONDA,84994.0,10.073145935376685,MINIVAN,FWD,Automatic,Regular Unleaded,8.0,0,5
BMW,90200.0,9.79807147977948,SUV,AWD,Automatic,Gas,5.0,1,9
ACURA,60156.0,10.30885265564396,SEDAN,FWD,Automatic,Gas,5.0,0,4
CHEVROLET,138333.0,9.047821442478408,SEDAN,FWD,Automatic,Gas,5.0,1,8
GMC,84000.0,10.03889218954233,SUV,AWD,Automatic,Gas,5.0,1,5
TOYOTA,250000.0,10.305613759378778,SUV,AWD,Automatic,Gas,5.0,1,2
KIA,33881.0,9.851931065621724,SEDAN,FWD,CVT,Gas,5.0,0,3
TOYOTA,36475.0,10.126551100650168,HATCHBACK,FWD,CVT,Gas Hybrid,5.0,0,4
TOYOTA,10475.0,10.412952250662777,SEDAN,FWD,Automatic,Gas,5.0,0,2
HYUNDAI,5096.0,10.58392936059852,SUV,AWD,Automatic,Gas,5.0,0,2
RAM,78325.0,10.37333491957356,QUAD CAB,AWD,Automatic,Gas,5.0,0,4
NISSAN,27757.0,9.680218993408769,HATCHBACK,FWD,Automatic,Gas,5.0,0,4
TOYOTA,31049.0,9.615672137861337,SEDAN,FWD,CVT,Gas,5.0,0,5
MERCEDES-BENZ,89600.0,10.06475570013225,SEDAN,AWD,Automatic,Gas,5.0,1,6
HONDA,70757.0,9.9281801651265,HATCHBACK,FWD,CVT,Premium Unleaded,5.0,0,5
BMW,209300.0,8.00603417874901,SEDAN,RWD,Automatic,Gas,5.0,0,16
VOLKSWAGEN,70462.0,10.516183608698446,SUV,AWD,Automatic,Diesel,5.0,0,6
CADILLAC,169000.0,8.612503371220562,SEDAN,AWD,Automatic,Gas,5.0,1,14
HONDA,25727.0,9.903387547535797,SEDAN,FWD,Automatic,Gas,5.0,0,2
VOLKSWAGEN,27665.0,9.996522418503318,SEDAN,FWD,Manual,Gas,5.0,0,3
CHEVROLET,73177.0,9.851931065621724,SUV,AWD,Automatic,Gas,5.0,0,3
JEEP,181235.0,8.779557455883728,SUV,AWD,Automatic,Gas,5.0,1,13
RAM,599.0,11.315449660404596,TRUCK,AWD,Automatic,Gas,5.0,0,1
BUICK,80152.0,10.1093221647277,SUV,AWD,Automatic,Gas,5.0,0,6
FORD,239000.0,9.259130536145614,TRUCK,RWD,Automatic,Gas,5.0,1,22
BMW,90.0,10.860190595021544,SUV,AWD,Automatic,Gas,5.0,0,1
MAZDA,213603.0,8.699514748210191,HATCHBACK,FWD,Manual,Gas,5.0,1,9
CHEVROLET,47266.0,10.183767295221148,COUPE,RWD,Automatic,Gas,4.0,0,5
DODGE,145980.0,9.296518068217235,MINIVAN,FWD,Automatic,Gas,7.0,0,6
FORD,140000.0,10.257659366256744,COUPE,RWD,Automatic,Gas,4.0,1,54
RAM,12117.0,11.141832797652064,CREW CAB,AWD,Automatic,Gas,5.0,0,2
BMW,220594.0,9.2098402469345,SEDAN,AWD,Automatic,Gas,5.0,0,11
FORD,89145.0,9.734358589528156,CONVERTIBLE,RWD,Manual,Gas,4.0,0,12
TOYOTA,228014.0,9.532351404751555,MINIVAN,FWD,Automatic,Gas,8.0,0,10
CHEVROLET,62131.0,10.043032079974024,SUV,AWD,Automatic,Gas,5.0,0,4
PONTIAC,102500.0,10.712193073730344,COUPE,RWD,Automatic,Gas,4.0,1,34
VOLKSWAGEN,270000.0,6.907755278982137,HATCHBACK,FWD,Manual,Gas,5.0,1,14
MASERATI,76610.0,10.516237796024043,SEDAN,AWD,Automatic,Gas,5.0,0,8
RAM,16142.0,10.95071882367088,TRUCK,AWD,Automatic,Gas,5.0,0,2
BMW,59873.0,9.608310798322089,SEDAN,RWD,Automatic,Premium Unleaded,5.0,0,10
HONDA,184587.0,9.304741047397666,MINIVAN,FWD,Automatic,Gas,8.0,0,10
BMW,64750.0,10.271181562957294,SEDAN,AWD,Automatic,Gas,5.0,0,6
BMW,30500.0,10.81975828421028,SUV,AWD,Automatic,Gas,5.0,1,3
AUDI,11559.0,10.542442504012646,SEDAN,AWD,Automatic,Gas,5.0,0,2
JEEP,11.0,11.046116726621012,SUV,AWD,Automatic,Gas,5.0,0,1
MAZDA,92949.0,8.88875674784872,SUV,FWD,Automatic,Gas,5.0,1,12
HONDA,153451.0,9.852088989450127,MINIVAN,FWD,Automatic,Gas,8.0,0,7
HYUNDAI,123328.0,9.472550778454297,SUV,FWD,Automatic,Regular Unleaded,5.0,0,8
